# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=890819740
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=./testtraces_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,B,Q
-4082.56,0.958927,0.390622,2,7,0,4082.86,0.902883,0.897625
-4083.46,0.93904,0.390622,3,7,0,4083.62,0.908672,0.894859
-4083.66,0.891463,0.390622,1,3,0,4084.76,0.915875,0.896486
-4083.36,1,0.390622,1,1,0,4083.61,0.914691,0.895937
-4084.24,0.897558,0.390622,3,7,0,4084.71,0.911428,0.893377
-4083.32,0.855937,0.390622,2,3,0,4085.58,0.907643,0.895242
-4082.59,0.907146,0.390622,2,7,0,4084.52,0.897141,0.902058
-4082.39,0.987563,0.390622,3,11,0,4083.36,0.903508,0.898389
-4082.64,0.898084,0.390622,2,3,0,4083.19,0.90768,0.897129
-4082.51,0.979389,0.390622,3,7,0,4082.94,0.905966,0.898548
-4084.64,0.665473,0.390622,2,7,0,4086.06,0.887645,0.89933
-4085.84,0.900595,0.390622,2,3,0,4086.82,0.882422,0.900249
-4085.15,0.951968,0.390622,2,5,0,4086.87,0.880279,0.902028
-4084.84,0.983532,0.390622,3,7,0,4085.88,0.889368,0.906807
-4086.61,0.863577,0.390622,1,3,0,4088.96,0.881751,0.909632
-4085.08,1,0.390622,3,9,0,4087.18,0.924114,0.893859
-4083.7,0.932142,0.390622,3,7,0,4085.62,0.913114,0.894058
-4082.72,0.988664,0.390622,3,7,0,4083.94,0.907837,0.896732
-4083.27,0.861659,0.390622,3,9,0,4083.81,0.891326,0.899715
-4082.98,0.940224,0.390622,2,7,0,4084.06,0.907654,0.899418
-4083.95,0.923588,0.390622,2,7,0,4085.11,0.914183,0.898218
-4083.85,0.99662,0.390622,2,5,0,4084.64,0.915053,0.893758
-4083.57,0.999521,0.390622,2,3,0,4083.86,0.915774,0.894798
-4084.11,0.959021,0.390622,2,3,0,4084.2,0.919292,0.895021
-4084.03,0.999998,0.390622,3,11,0,4084.45,0.880434,0.906063
-4083.82,0.98945,0.390622,2,3,0,4084.21,0.882226,0.905932
-4087.2,0.55305,0.390622,2,3,0,4088.89,0.882708,0.909943
-4087.47,0.558523,0.390622,2,3,0,4091.39,0.877718,0.900846
-4084.27,1,0.390622,2,5,0,4087.47,0.886821,0.900112
-4082.91,1,0.390622,1,1,0,4083.9,0.890893,0.900657
-4083.13,0.976187,0.390622,2,3,0,4083.19,0.899354,0.902546
-4082.74,1,0.390622,2,3,0,4083.07,0.89806,0.902197
-4083.91,0.92845,0.390622,2,3,0,4084.03,0.88458,0.901692
-4085.87,0.52083,0.390622,1,1,0,4086.07,0.881235,0.90074
-4083.27,1,0.390622,1,1,0,4085.14,0.887803,0.901321
-4083.03,1,0.390622,1,1,0,4083.31,0.888755,0.90144
-4083.03,0.560639,0.390622,2,7,0,4086.42,0.888755,0.90144
-4082.81,1,0.390622,3,9,0,4083.53,0.907341,0.899099
-4083.94,0.92749,0.390622,3,11,0,4084.12,0.89453,0.904802
-4084.94,0.957418,0.390622,2,3,0,4085.74,0.875397,0.906508
-4084.01,0.995695,0.390622,3,11,0,4085.68,0.910917,0.893757
-4083.55,0.993014,0.390622,3,11,0,4085.54,0.885723,0.905541
-4084.74,0.702455,0.390622,2,3,0,4085.19,0.87863,0.903654
-4082.91,1,0.390622,3,7,0,4084.85,0.897103,0.902759
-4083.17,0.987491,0.390622,3,11,0,4083.74,0.908308,0.89544
-4083.11,1,0.390622,2,3,0,4083.36,0.912581,0.895932
-4083.09,0.970203,0.390622,2,3,0,4083.35,0.912339,0.896918
-4084.8,0.917256,0.390622,2,3,0,4084.93,0.91422,0.892357
-4084.8,0.833673,0.390622,1,1,0,4085.73,0.91422,0.892357
-4084.84,0.850748,0.390622,1,3,0,4086.82,0.922837,0.894407
-4082.86,0.976711,0.390622,4,15,0,4085.19,0.905395,0.900083
-4082.51,1,0.390622,1,1,0,4082.78,0.904276,0.899529
-4082.37,0.948132,0.390622,2,7,0,4082.89,0.896512,0.900073
-4082.3,0.928051,0.390622,4,15,0,4083.03,0.898153,0.900547
-4084.79,0.723596,0.390622,3,9,0,4085,0.906058,0.893725
-4084.13,0.997551,0.390622,4,15,0,4085.45,0.911569,0.893505
-4083.71,0.997544,0.390622,3,7,0,4085.11,0.91542,0.894148
-4083.63,0.996952,0.390622,2,3,0,4083.85,0.915901,0.894551
-4082.61,0.936794,0.390622,2,7,0,4090.5,0.900895,0.897898
-4082.3,0.994349,0.390622,2,7,0,4082.79,0.900981,0.899478
-4082.4,0.973701,0.390622,2,7,0,4082.56,0.897524,0.899524
-4082.37,0.977445,0.390622,2,7,0,4082.98,0.903225,0.899189
-4083.09,0.904144,0.390622,2,3,0,4083.2,0.900453,0.897054
-4082.82,0.997733,0.390622,2,7,0,4083.9,0.906904,0.896376
-4083.76,0.888809,0.390622,4,15,0,4084.86,0.902961,0.895517
-4083.26,0.997318,0.390622,2,7,0,4083.85,0.906376,0.895526
-4082.83,0.983129,0.390622,2,7,0,4084.32,0.901807,0.901306
-4082.95,0.938834,0.390622,2,7,0,4084.83,0.911159,0.896329
-4082.95,0.955161,0.390622,2,7,0,4085.26,0.887314,0.903558
-4083.76,0.911378,0.390622,2,3,0,4083.87,0.882044,0.903787
-4083.71,0.963232,0.390622,2,3,0,4084.41,0.88374,0.905842
-4083.49,0.933843,0.390622,4,15,0,4084.24,0.907854,0.894938
-4083.64,0.876953,0.390622,3,7,0,4085.05,0.884338,0.905708
-4084.32,0.980616,0.390622,1,3,0,4084.61,0.880158,0.906905
-4086.81,0.871214,0.390622,2,3,0,4087.05,0.872993,0.910488
-4082.87,0.989267,0.390622,3,7,0,4088.1,0.889595,0.903749
-4082.87,0.979512,0.390622,2,3,0,4082.96,0.887918,0.903147
-4083.34,0.909777,0.390622,3,7,0,4083.83,0.884808,0.904825
-4084.6,0.765645,0.390622,3,11,0,4085.82,0.922043,0.893856
-4084.49,1,0.390622,1,1,0,4084.61,0.921415,0.893667
-4086.94,0.784361,0.390622,3,9,0,4087.19,0.888558,0.908662
-4088.06,0.89552,0.390622,1,3,0,4090.59,0.880149,0.910967
-4087.44,1,0.390622,1,1,0,4088.25,0.877244,0.910886
-4086.66,1,0.390622,2,3,0,4087.34,0.871912,0.910204
-4084.8,0.952334,0.390622,2,3,0,4088.23,0.876353,0.907031
-4084.82,0.928652,0.390622,2,3,0,4085.36,0.876163,0.905735
-4082.65,0.999555,0.390622,4,15,0,4084.75,0.903933,0.89721
-4083.33,0.787293,0.390622,1,3,0,4084.02,0.909025,0.899518
-4082.94,0.859319,0.390622,2,3,0,4084.85,0.90666,0.89975
-4083.51,0.932077,0.390622,2,7,0,4083.75,0.906244,0.900904
-4082.33,0.984709,0.390622,1,3,0,4083.51,0.901923,0.89889
-4082.38,0.997101,0.390622,2,3,0,4082.39,0.903052,0.898478
-4082.38,0.703498,0.390622,1,3,0,4083.72,0.903052,0.898478
-4082.36,0.980649,0.390622,3,7,0,4082.48,0.903199,0.898716
-4083.01,0.841709,0.390622,2,7,0,4083.55,0.902393,0.901453
-4086.42,0.731303,0.390622,2,3,0,4086.78,0.88522,0.898589
-4082.94,1,0.390622,2,3,0,4085.92,0.895141,0.898885
-4083.33,0.996901,0.390622,4,15,0,4084.05,0.912032,0.894897
-4083.87,0.818878,0.390622,2,5,0,4085.09,0.909796,0.900039
-4083.59,0.994354,0.390622,2,7,0,4084.57,0.889109,0.900094
-4085.49,0.557842,0.390622,1,1,0,4085.71,0.884176,0.899847
-4084.1,1,0.390622,2,3,0,4085.21,0.896686,0.904454
-4082.53,0.964907,0.390622,3,9,0,4085.76,0.903492,0.897633
-4082.44,0.990877,0.390622,2,7,0,4083.05,0.899133,0.9011
-4082.29,0.993352,0.390622,2,7,0,4082.54,0.900406,0.899591
-4082.44,0.984769,0.390622,3,9,0,4083.15,0.904262,0.898009
-4082.51,0.965923,0.390622,2,3,0,4082.68,0.901887,0.897962
-4082.68,0.986164,0.390622,4,15,0,4082.74,0.896624,0.902395
-4083.06,0.974133,0.390622,3,7,0,4083.35,0.908621,0.89565
-4083.86,0.826491,0.390622,1,3,0,4084.14,0.903878,0.895184
-4082.97,0.978015,0.390622,3,7,0,4084.29,0.910662,0.895982
-4084.43,0.689581,0.390622,2,3,0,4084.79,0.915316,0.898423
-4085.92,0.97937,0.390622,2,3,0,4086.58,0.915571,0.891027
-4082.32,0.990765,0.390622,4,15,0,4085.82,0.896745,0.900947
-4082.48,0.933407,0.390622,3,11,0,4082.75,0.905267,0.898834
-4082.52,0.792669,0.390622,2,7,0,4084.32,0.892678,0.90231
-4082.36,0.96446,0.390622,2,7,0,4083.96,0.899711,0.90061
-4082.57,0.89467,0.390622,2,3,0,4082.86,0.897173,0.899026
-4082.52,0.9662,0.390622,3,11,0,4084.46,0.906356,0.89784
-4082.41,0.926163,0.390622,2,3,0,4082.97,0.903116,0.898223
-4083.32,0.9645,0.390622,2,7,0,4083.49,0.914183,0.895437
-4083.42,0.906902,0.390622,1,3,0,4083.92,0.90936,0.894858
-4085.18,0.693492,0.390622,2,3,0,4085.37,0.915882,0.899091
-4085.54,0.993409,0.390622,2,3,0,4085.67,0.907333,0.892775
-4083.38,0.914538,0.390622,2,3,0,4086.18,0.914797,0.896012
-4084.12,0.664847,0.390622,2,3,0,4087.07,0.917645,0.893348
-4085.05,0.96751,0.390622,2,3,0,4085.23,0.922321,0.891933
-4083.56,0.839483,0.390622,3,9,0,4088.69,0.901264,0.89617
-4082.33,0.966196,0.390622,2,7,0,4084.51,0.901689,0.899642
-4082.43,0.954465,0.390622,2,7,0,4082.68,0.899791,0.900883
-4082.85,0.801419,0.390622,2,3,0,4083.64,0.90432,0.900477
-4082.43,0.956237,0.390622,1,3,0,4083.2,0.90108,0.898413
-4082.71,0.940509,0.390622,4,15,0,4085.35,0.90184,0.897449
-4082.82,0.948517,0.390622,2,3,0,4083.31,0.909066,0.898154
-4083.08,0.847367,0.390622,2,7,0,4084.13,0.90096,0.896942
-4086.27,0.931036,0.390622,2,5,0,4088.93,0.874869,0.909843
-4091.41,0.468753,0.390622,2,3,0,4092.87,0.855863,0.911236
-4083.66,1,0.390622,3,7,0,4091.01,0.882013,0.904534
-4082.59,0.994609,0.390622,2,7,0,4084.99,0.907294,0.898085
-4083.9,0.716248,0.390622,1,3,0,4084.48,0.908338,0.900649
-4082.41,0.872171,0.390622,2,7,0,4085.04,0.89677,0.901514
-4082.49,0.863803,0.390622,2,3,0,4083.26,0.89692,0.89938
-4083.22,0.805526,0.390622,3,15,0,4084.75,0.904361,0.895963
-4082.32,0.99698,0.390622,2,7,0,4084.03,0.898083,0.900774
-4083.53,0.749004,0.390622,2,3,0,4084.31,0.90477,0.901443
-4083.04,0.999879,0.390622,2,7,0,4083.79,0.889964,0.900768
-4082.79,0.864421,0.390622,4,15,0,4084.18,0.909238,0.896578
-4084.09,0.753641,0.390622,2,3,0,4084.46,0.908614,0.893982
-4083.82,1,0.390622,1,1,0,4084.2,0.908451,0.894365
-4083.24,0.882202,0.390622,3,7,0,4084.96,0.885312,0.904486
-4083.25,0.963859,0.390622,2,3,0,4083.39,0.88835,0.904819
-4083.66,0.893555,0.390622,2,3,0,4084.19,0.885935,0.90577
-4083.46,0.879114,0.390622,2,3,0,4084.33,0.887553,0.905284
-4083.53,1,0.390622,2,3,0,4083.66,0.882887,0.904765
-4082.35,0.975008,0.390622,2,7,0,4085.36,0.901149,0.900076
-4082.52,0.72902,0.390622,2,3,0,4084.28,0.897436,0.899103
-4083.1,0.698041,0.390622,2,5,0,4084.92,0.912601,0.896571
-4082.62,0.774125,0.390622,2,3,0,4084.79,0.906623,0.8971
-4082.62,0.579799,0.390622,2,7,0,4086.25,0.906623,0.8971
-4082.59,1,0.390622,1,1,0,4082.62,0.906358,0.897223
# 
#  Elapsed Time: 47.7325 seconds (Warm-up)
#                43.1792 seconds (Sampling)
#                90.9118 seconds (Total)
# 
